human,bacterial,score
A0A804HK61,A0A0J6C586,0.996235669
A0A804HK61,A0A0J6C5D6,0.994454086
A0A804HK61,A0A0J6C5G1,0.997505724
A0A804HK61,A0A0J6C5G7,0.999879241
A0A804HK61,A0A0J6C5S4,0.99437499
A0A804HK61,A0A0J6C5Y2,0.999610007
A0A804HK61,A0A0J6C610,0.999567688
A0A804HK61,A0A0J6C632,0.996339798
A0A804HK61,A0A0J6C2M2,0.996070743
A0A804HK61,A0A0J6C2W8,0.991633654
A0A804HK61,A0A0J6C2X6,0.999223948
A0A804HK61,A0A0J6C2Z7,0.994134247
A0A804HK61,A0A0J6C309,0.996940911
A0A804HK61,A0A0J6C327,0.996782422
A0A804HK61,A0A0J6C3A7,0.998775899
A0A804HK61,A0A0J6C3C2,0.993770063
A0A804HK61,A0A0J6C3S5,0.997845769
A0A804HK61,A0A0J6C3W3,0.999837399
A0A804HK61,A0A0J6C3Z6,0.998744965
A0A804HK61,A0A0J6C4D7,0.997299135
A0A804HK61,A0A0J6C4G9,0.999922633
A0A804HK61,A0A0J6C4H8,0.997998655
A0A804HK61,A0A0J6C4I7,0.997525632
A0A804HK61,A0A0J6C4K6,0.991031051
A0A804HK61,A0A0J6C4N8,0.996830642
A0A804HK61,A0A0J6C4X3,0.999968052
A0A804HK61,A0A0J6C5E2,0.992132008
A0A804HK61,A0A0J6C5R9,0.99844557
A0A804HK61,A0A0J6C5T9,0.998852491
A0A804HK61,A0A0J6C5U9,0.997247279
A0A804HK61,A0A0J6C5X7,0.999934316
A0A804HK61,A0A0J6C5Y5,0.99110353
A0A804HK61,A0A0J6C643,0.991583526
A0A804HK61,A0A0J6C2I3,0.997196078
A0A804HK61,A0A0J6C2I9,0.99408251
A0A804HK61,A0A0J6C2L8,0.991708815
A0A804HK61,A0A0J6C2V4,0.994029403
A0A804HK61,A0A0J6C313,0.993967414
A0A804HK61,A0A0J6C321,0.993182361
A0A804HK61,A0A0J6C341,0.994448066
A0A804HK61,A0A0J6C372,0.990514755
A0A804HK61,A0A0J6C3B2,0.998939931
A0A804HK61,A0A0J6C3V8,0.991337895
A0A804HK61,A0A0J6C3Y0,0.999986172
A0A804HK61,A0A0J6C449,0.999514222
A0A804HK61,A0A0J6C4Q3,0.990460038
A0A804HK61,A0A0J6C4Q9,0.997624695
A0A804HK61,A0A0J6C4V9,0.998451114
A0A804HK61,A0A0J6C4W5,0.997671068
A0A804HK61,A0A0J6C4Z9,0.999740779
A0A804HK61,A0A0J6C5E6,0.998403728
A0A804HK61,A0A0J6C5R5,0.996777475
A0A804HK61,A0A0J6C5Z2,0.99026525
A0A804HK61,A0A0J6C2H2,0.999356925
A0A804HK61,A0A0J6C2M8,0.992421448
A0A804HK61,A0A0J6C2Q5,0.997902632
A0A804HK61,A0A0J6C2V6,0.995809436
A0A804HK61,A0A0J6C2Y7,0.99876225
A0A804HK61,A0A0J6C317,0.997315824
A0A804HK61,A0A0J6C3A3,0.991785049
A0A804HK61,A0A0J6C3L2,0.992304742
A0A804HK61,A0A0J6C3X6,0.99996233
A0A804HK61,A0A0J6C400,0.995647252
A0A804HK61,A0A0J6C429,0.995430589
A0A804HK61,A0A0J6C4G3,0.995740891
A0A804HK61,A0A0J6C4J2,0.993872046
A0A804HK61,A0A0J6C4N1,0.994664788
A0A804HK61,A0A0J6C4P2,0.999115527
A0A804HK61,A0A0J6C4U4,0.994485199
A0A804HK61,A0A0J6C561,0.990209579
A0A804HK61,A0A0J6C5F0,0.998535514
A0A804HK61,A0A0J6C5F7,0.993102551
A0A804HK61,A0A0J6C620,0.999796212
A0A804HK61,A0A0J6C2N7,0.991693437
A0A804HK61,A0A0J6C2Z0,0.99584794
A0A804HK61,A0A0J6C306,0.997741699
A0A804HK61,A0A0J6C324,0.997208655
A0A804HK61,A0A0J6C335,0.999872804
A0A804HK61,A0A0J6C388,0.990770161
A0A804HK61,A0A0J6C3I8,0.999996424
A0A804HK61,A0A0J6C3P0,0.994043648
A0A804HK61,A0A0J6C3T1,0.993281364
A0A804HK61,A0A0J6C3T6,0.998652518
A0A804HK61,A0A0J6C413,0.993438661
A0A804HK61,A0A0J6C498,0.999137282
A0A804HK61,A0A0J6C4A5,0.992268503
A0A804HK61,A0A0J6C4M6,0.990682364
A0A804HK61,A0A0J6C4T8,0.997422814
A0A804HK61,A0A0J6C512,0.99559325
A0A804HK61,A0A0J6C550,0.995378375
A0A804HK61,A0A0J6C5Q1,0.994210124
A0A804HK61,A0A0J6C5Q5,0.999838948
A0A804HK61,A0A0J6C5Q9,0.999887943
A0A804HK61,A0A0J6C5V9,0.9991166
A0A804HK61,A0A0J6C5Y8,0.994829476
A0A804HK61,A0A0J6C2K7,0.992883921
A0A804HK61,A0A0J6C2R0,0.99968648
A0A804HK61,A0A0J6C397,0.999796331
A0A804HK61,A0A0J6C3H2,0.999102831
A0A804HK61,A0A0J6C3X0,0.993662953
A0A804HK61,A0A0J6C406,0.990498364
A0A804HK61,A0A0J6C4J5,0.999997973
A0A804HK61,A0A0J6C5M2,0.998933375
A0A804HK61,A0A0J6C607,0.990285933
A0A804HK61,A0A0J6C625,0.99271822
A0A804HK61,A0A0J6C2P4,0.999842644
A0A804HK61,A0A0J6C2U6,0.995684147
A0A804HK61,A0A0J6C2U9,0.995211303
A0A804HK61,A0A0J6C2W0,0.990690231
A0A804HK61,A0A0J6C2X9,0.995181262
A0A804HK61,A0A0J6C3M7,0.992134452
A0A804HK61,A0A0J6C424,0.995205283
A0A804HK61,A0A0J6C486,0.999237657
A0A804HK61,A0A0J6C4G6,0.997491837
A0A804HK61,A0A0J6C4I4,0.9965868
A0A804HK61,A0A0J6C4K2,0.993566573
A0A804HK61,A0A0J6C4S9,0.995706499
A0A804HK61,A0A0J6C4X9,0.993457973
A0A804HK61,A0A0J6C4Z2,0.99251163
A0A804HK61,A0A0J6C555,0.995969892
A0A804HK61,A0A0J6C571,0.997211635
A0A804HK61,A0A0J6C5W9,0.999177992
A0A804HK61,A0A0J6C4C6,0.998360932
A0A804HK61,A0A0J6C4H2,0.993647397
A0A804HK61,A0A0J6C4P7,0.993772686
A0A804HK61,A0A0J6C575,0.993841171
A0A804HK61,A0A0J6C5L8,0.996003687
A0A804HK61,A0A0J6C5V4,0.99782002
A0A804HK61,A0A0J6C2K2,0.999795854
A0A804HK61,A0A0J6C2Z3,0.99866271
A0A804HK61,A0A0J6C367,0.999302506
A0A804HK61,A0A0J6C3R5,0.992475688
A0A804HK61,A0A0J6C4B5,0.997079492
A0A804HK61,A0A0J6C4H6,0.996125877
A0A804HK61,A0A0J6C4L3,0.99873358
A0A804HK61,A0A0J6C4T3,0.992252886
A0A804HK61,A0A0J6C2X2,0.998950064
A0A804HK61,A0A0J6C3E7,0.997792363
A0A804HK61,A0A0J6C3F6,0.999642849
A0A804HK61,A0A0J6C3L7,0.991707385
A0A804HK61,A0A0J6C3Z1,0.99802798
A0A804HK61,A0A0J6C4W9,0.995706737
A0A804HK61,A0A0J6C5M6,0.996762037
A0A804HK61,A0A0J6C2J6,0.992311239
A0A804HK61,A0A0J6C3D7,0.995706737
A0A804HK61,A0A0J6C3U2,0.992579401
A0A804HK61,A0A0J6C4L1,0.995693803
A0A804HK61,A0A0J6C591,0.99049741
A0A804HK61,A0A0J6C5X3,0.994601011
A0A804HK61,A0A0J6C5Z7,0.993144989
A0A804HK61,A0A0J6C329,0.998733938
A0A804HK61,A0A0J6C351,0.992484868
A0A804HK61,A0A0J6C3B7,0.997794986
A0A804HK61,A0A0J6C3C7,0.999907374
A0A804HK61,A0A0J6C3J3,0.990810275
A0A804HK61,A0A0J6C4B0,0.998492837
A0A804HK61,A0A0J6C4I9,0.999309421
A0A804HK61,A0A0J6C357,0.993886292
A0A804HK61,A0A0J6C4A3,0.997081697
A0A804HK61,A0A0J6C4B2,0.999495149
A0A804HK61,A0A0J6C4F0,0.999490499
A0A804HK61,A0A0J6C5B8,0.99714309
A0A804HK61,A0A0J6C5C6,0.994129419
A0A804HK61,A0A0J6C419,0.990925074
A0A804HK61,A0A0J6C4U9,0.990206659
A0A804HK61,A0A0J6C639,0.99879396
A0A804HK61,A0A0J6C344,0.997069955
A0A804HK61,A0A0J6C362,0.997694194
A0A804HK61,A0A0J6C3Q3,0.99864763
A0A804HK61,A0A0J6C491,0.994326174
A0A804HK61,A0A0J6C4E4,0.990352333
A0A804HK61,A0A0J6C5W4,0.992113233
A0A804HK61,A0A0J6C3K8,0.994001687
A0A804HK61,A0A0J6C3Y5,0.992996871
A0A804HK61,A0A0J6C4M0,0.999765217
A0A804HK61,A0A0J6C5A2,0.997246146
A0A804HK61,A0A0J6C4C9,0.99263823
A0A804HK61,A0A0J6C5U4,0.992348433
A0A804HK61,A0A0J6C3N2,0.999879599
A0A804HK61,A0A0J6C3P8,0.999584258
A0A804HK61,A0A0J6C4E0,0.995565951
A0A804HK61,A0A0J6C3E2,0.998654723
A0A804HK61,A0A0J6C4C3,0.999979973
A0A804HK61,A0A0J6C518,0.996326625
A0A804HK61,A0A0J6C545,0.999667168
A0A804HK61,A0A0J6C5N1,0.999141216
A0A804HK61,A0A0J6C5P5,0.996194124
A0A804HK61,A0A0J6C5Z9,0.99439311
A0A804HK61,A0A0J6C2L2,0.997210324
A0A804HK61,A0A0J6C3R9,0.994059682
A0A804HK61,A0A0J6C5A7,0.997548759
A0A804HK61,A0A0J6C4V4,0.998645008
A0A804HK61,A0A0J6C5B2,0.992038965
A0A804HK61,A0A0J6C2N3,0.992580116
A0A804HK61,A0A0J6C566,0.995762408
A0A804HK61,A0A0J6C5T3,0.998182774
A0A804HK61,A0A0J6C581,0.999560773
A0A804HK61,A0A0J6C3G6,0.996631444
A0A804HK61,A0A0H3YE42,0.996854901
A0A804HK61,A0A0J6C408,0.994192541
A0A804HK61,A0A0J6C4R9,0.992342055
I3L421,A0A0J6C392,0.995955586
I3L421,A0A0J6C3N6,0.999606788
I3L421,A0A0J6C494,0.993753135
I3L421,A0A0J6C5S7,0.992150068
I3L421,A0A0J6C2H7,0.998152435
I3L421,A0A0J6C3Q8,0.99833703
I3L421,A0A0J6C4Y8,0.992378354
I3L421,A0A0J6C5G7,0.993521869
I3L421,A0A0J6C4G9,0.994232476
I3L421,A0A0J6C4X3,0.996170938
I3L421,A0A0J6C523,0.992393732
I3L421,A0A0J6C5X7,0.994950891
I3L421,A0A0J6C2X6,0.997270286
I3L421,A0A0J6C3H8,0.99191767
I3L421,A0A0J6C3Y0,0.998696506
I3L421,A0A0J6C3X6,0.996844172
I3L421,A0A0J6C5E2,0.993827164
I3L421,A0A0J6C335,0.992040813
I3L421,A0A0J6C3I8,0.999531031
I3L421,A0A0J6C5Q5,0.990004838
I3L421,A0A0J6C5Q9,0.992892265
I3L421,A0A0J6C4B9,0.991503119
I3L421,A0A0J6C4J5,0.999843478
I3L421,A0A0J6C4A5,0.992768407
I3L421,A0A0J6C4D7,0.995499432
I3L421,A0A0J6C2M2,0.992653251
I3L421,A0A0J6C2I3,0.991874754
I3L421,A0A0J6C2M8,0.996964395
I3L421,A0A0J6C529,0.99980408
I3L421,A0A0J6C3C7,0.9935835
I3L421,A0A0J6C4T3,0.997405827
I3L421,A0A0J6C5Q1,0.999749482
I3L421,A0A0J6C4K2,0.996614039
I3L421,A0A0J6C561,0.999439776
I3L421,A0A0J6C2V4,0.995516956
I3L421,A0A0J6C3S5,0.991954505
I3L421,A0A0J6C486,0.999932885
I3L421,A0A0J6C4B0,0.992825508
I3L421,A0A0J6C4S9,0.997045457
I3L421,A0A0J6C2P9,0.998640716
I3L421,A0A0J6C3V3,0.99982506
I3L421,A0A0J6C4W5,0.999528646
I3L421,A0A0J6C4Q9,0.99652499
I3L421,A0A0J6C413,0.996888697
I3L421,A0A0J6C424,0.999843478
I3L421,A0A0J6C4C3,0.998265803
I3L421,A0A0J6C4Z9,0.993032336
I3L421,A0A0J6C512,0.991561711
I3L421,A0A0J6C571,0.99657768
I3L421,A0A0J6C4L1,0.999977827
I3L421,A0A0J6C4J8,0.996418238
I3L421,A0A0J6C5V4,0.992440343
I3L421,A0A0J6C4F8,0.990412056
I3L421,A0A0J6C5Y5,0.993843079
I3L421,A0A0J6C367,0.991162062
I3L421,A0A0J6C406,0.994059443
I3L421,A0A0J6C5P1,0.999369919
I3L421,A0A0J6C344,0.99901557
I3L421,A0A0J6C3K3,0.990608454
I3L421,A0A0J6C5R9,0.994888723
I3L421,A0A0J6C5U9,0.999995947
I3L421,A0A0J6C2K2,0.999496698
I3L421,A0A0J6C351,0.993570447
I3L421,A0A0J6C449,0.996989191
I3L421,A0A0J6C3F6,0.999350011
I3L421,A0A0J6C3G1,0.997420788
I3L421,A0A0J6C4D3,0.996755302
I3L421,A0A0J6C4Z2,0.998552144
I3L421,A0A0J6C5V9,0.997119784
I3L421,A0A0J6C362,0.997623622
I3L421,A0A0J6C484,0.997563004
I3L421,A0A0J6C5G1,0.997745812
I3L421,A0A0J6C5T9,0.99947387
I3L421,A0A0J6C5X3,0.999982834
I3L421,A0A0J6C357,0.991757452
I3L421,A0A0J6C555,0.993025184
I3L421,A0A0J6C306,0.995816171
I3L421,A0A0J6C5R5,0.999186814
I3L421,A0A0J6C4E7,0.999990344
I3L421,A0A0J6C2Y7,0.991799593
I3L421,A0A0J6C4E0,0.996666133
I3L421,A0A0J6C550,0.997452796
I3L421,A0A0J6C4P2,0.999836802
I3L421,A0A0J6C643,0.991417885
I3L421,A0A0J6C3U7,0.998336792
I3L421,A0A0J6C408,0.999500275
I3L421,A0A0J6C4P7,0.991183996
I3L421,A0A0J6C5A7,0.997949064
I3L421,A0A0J6C2U2,0.997129142
I3L421,A0A0J6C4N8,0.99735719
I3L421,A0A0J6C2V6,0.996657252
I3L421,A0A0J6C4Q3,0.99011606
I3L421,A0A0J6C4R4,0.996843696
I3L421,A0A0J6C575,0.999937296
I3L421,A0A0J6C4E4,0.999217272
I3L421,A0A0J6C3Y5,0.992331743
I3L421,A0A0J6C596,0.997126877
I3L421,A0A0J6C610,0.991916716
I3L421,A0A0J6C377,0.998280883
I3L421,A0A0J6C3L2,0.99871552
I3L421,A0A0J6C625,0.994102538
I3L421,A0A0J6C540,0.999976158
I3L421,A0A0J6C5Z7,0.992933154
I3L421,A0A0J6C313,0.996243834
I3L421,A0A0J6C338,0.999057591
I3L421,A0A0J6C397,0.99157083
I3L421,A0A0J6C518,0.999450147
I3L421,A0A0J6C3P4,0.99530679
I3L421,A0A0J6C302,0.998398483
I3L421,A0A0J6C4M0,0.998191178
I3L421,A0A0J6C5T3,0.998273373
I3L421,A0A0J6C4C9,0.997988224
I3L421,A0A0J6C491,0.999748886
I3L421,A0A0J6C4I4,0.999271333
I3L421,A0A0J6C5E6,0.994978964
I3L421,A0A0J6C5N6,0.996014118
I3L421,A0A0J6C332,0.991160572
I3L421,A0A0J6C5Z2,0.999923348
I3L421,A0A0J6C2X2,0.99363023
I3L421,A0A0J6C2W5,0.996798635
I3L421,A0A0J6C3J3,0.999985218
I3L421,A0A0J6C3F1,0.999626517
I3L421,A0A0J6C3L7,0.999732912
I3L421,A0A0J6C4T8,0.999480665
I3L421,A0A0J6C620,0.995100796
I3L421,A0A0J6C581,0.999548614
I3L421,A0A0J6C498,0.994603932
I3L421,A0A0J6C5A2,0.9970752
I3L421,A0A0J6C5W4,0.999476254
I3L421,A0A0J6C317,0.999815047
I3L421,A0A0J6C5M2,0.993094563
I3L421,A0A0J6C2N7,0.997384608
I3L421,A0A0J6C382,0.999014974
I3L421,A0A0J6C5B2,0.999328732
I3L421,A0A0J6C5S4,0.999839902
I3L421,A0A0J6C4I7,0.999921322
I3L421,A0A0J6C566,0.992267668
I3L421,A0A0J6C5F0,0.999995828
I3L421,A0A0J6C2P4,0.991619468
I3L421,A0A0J6C3D2,0.996631324
I3L421,A0A0J6C5B8,0.991450012
I3L421,A0A0J6C2U6,0.990497649
I3L421,A0A0J6C4K6,0.993790805
I3L421,A0A0J6C603,0.999502301
I3L421,A0A0J6C2X9,0.999808252
I3L421,A0A0J6C327,0.999063432
I3L421,A0A0J6C400,0.999987364
I3L421,A0A0H3YE42,0.997140884
I3L421,A0A0J6C4C6,0.999892235
I3L421,A0A0J6C3Z1,0.99588865
I3L421,A0A0J6C4I1,0.994330525
I3L421,A0A0J6C5H2,0.990546942
I3L421,A0A0J6C3M7,0.996798456
I3L421,A0A0J6C5W9,0.991587937
I3L421,A0A0J6C639,0.996967018
I3L421,A0A0J6C4I9,0.999991417
I3L421,A0A0J6C4V4,0.99337846
I3L421,A0A0J6C372,0.994083107
I3L421,A0A0J6C3A3,0.996595204
I3L421,A0A0J6C4A3,0.992824078
I3L421,A0A0J6C5M6,0.99714905
I3L421,A0A0J6C3H2,0.991978049
I3L421,A0A0J6C4F5,0.993482411
I3L421,A0A0J6C4H8,0.999945879
I3L421,A0A0J6C2Z7,0.996572971
I3L421,A0A0J6C4G3,0.993091345
I3L421,A0A0J6C4S4,0.990825117
I3L421,A0A0J6C4J2,0.997205675
I3L421,A0A0J6C5P5,0.999999404
I3L421,A0A0J6C324,0.992701411
I3L421,A0A0J6C3P8,0.99906987
I3L421,A0A0J6C4L3,0.999468625
I3L421,A0A0J6C5L8,0.994276106
I3L421,A0A0J6C507,0.993572831
I3L421,A0A0J6C5U4,0.99999404
I3L421,A0A0J6C3R5,0.993137896
I3L421,A0A0J6C2U9,0.991064429
I3L421,A0A0J6C3T6,0.99386394
I3L421,A0A0J6C5Y8,0.998562038
I3L421,A0A0J6C607,0.999529839
I3L421,A0A0J6C4V9,0.998577237
I3L421,A0A0J6C2K7,0.993184626
I3L421,A0A0J6C5D6,0.992391527
I3L421,A0A0J6C545,0.99104017
I3L421,A0A0J6C2Y3,0.992564261
I3L421,A0A0J6C388,0.99127394
I3L421,A0A0J6C3Z6,0.999697089
I3L421,A0A0J6C443,0.993938804
I3L421,A0A0J6C3D7,0.999593079
I3L421,A0A0J6C3K8,0.996626735
I3L421,A0A0J6C309,0.999515414
I3L421,A0A0J6C3Q3,0.995840728
I3L421,A0A0J6C2I9,0.999285638
I3L421,A0A0J6C3A7,0.995863914
I3L421,A0A0J6C2W8,0.999403596
I3L421,A0A0J6C2Z0,0.999971986
I3L421,A0A0J6C503,0.996994734
I3L421,A0A0J6C5Y2,0.991390944
I3L421,A0A0J6C2Z3,0.996332645
I3L421,A0A0J6C4G6,0.995859921
I3L421,A0A0J6C3T1,0.994511485
I3L421,A0A0J6C4W9,0.993556678
I3L421,A0A0J6C4B5,0.991540968
I3L421,A0A0J6C329,0.996317625
I3L421,A0A0J6C4U9,0.999176323
I3L421,A0A0J6C3B2,0.999262393
I3L421,A0A0J6C2N3,0.99500376
I3L421,A0A0J6C3X0,0.990318656
I3L421,A0A0J6C3G6,0.991191328
I3L421,A0A0J6C437,0.999707878
I3L421,A0A0J6C2Q5,0.993792593
I3L421,A0A0J6C615,0.998945415
I3L421,A0A0J6C4M6,0.999949574
I3L421,A0A0J6C4U4,0.996450543
I3L421,A0A0J6C2L2,0.996886551
I3L421,A0A0J6C5N1,0.997915089
I3L421,A0A0J6C3N2,0.999827504
I3L421,A0A0J6C3U2,0.995363832
I3L421,A0A0J6C4N1,0.998274207
I3L421,A0A0J6C3E2,0.999998927
I3L421,A0A0J6C4Y3,0.99775809
I3L421,A0A0J6C3V8,0.992576122
I3L421,A0A0J6C3I3,0.996961057
I3L421,A0A0J6C5D0,0.999422669
I3L421,A0A0J6C632,0.993281603
I3L421,A0A0J6C2J6,0.994032919
I3L421,A0A0J6C321,0.994140565
I3L421,A0A0J6C300,0.994275272
I3L421,A0A0J6C3P0,0.993151784
I3L421,A0A0J6C3J7,0.999073505
I3L421,A0A0J6C4X9,0.995239019
I3L421,A0A0J6C429,0.998852491
I3L421,A0A0J6C586,0.997134805
I3L421,A0A0J6C591,0.998432577
I3L421,A0A0J6C2L8,0.992178023
I3L421,A0A0J6C3B7,0.997359455
I3L421,A0A0J6C4B2,0.997773588
I3L421,A0A0J6C2R0,0.992268384
I3L421,A0A0J6C4H2,0.997835577
I3L421,A0A0J6C4R9,0.999999881
I3L421,A0A0J6C5C6,0.991011381
I3L421,A0A0J6C2W0,0.993655086
I3L421,A0A0J6C341,0.991719246
I3L421,A0A0J6C5Z9,0.996159434
I3L421,A0A0J6C4H6,0.999274433
I3L421,A0A0J6C4F0,0.996967375
I3L421,A0A0J6C5Z4,0.992952049
I3L421,A0A0J6C3E7,0.99398309
I3L421,A0A0J6C3W3,0.995343506
I3L421,A0A0J6C535,0.999420643
I3L421,A0A0J6C5F7,0.991844475
I3L421,A0A0J6C3C2,0.998847723
I3L421,A0A0J6C3R9,0.99229759
I3L421,A0A0J6C2H2,0.998728454
I3L421,A0A0J6C479,0.991592407
I3L421,A0A0J6C419,0.991077185
F6RGN5,A0A0J6C3N6,0.998347998
F6RGN5,A0A0J6C2H7,0.991216302
F6RGN5,A0A0J6C3Q8,0.993318319
F6RGN5,A0A0J6C3Y0,0.994242132
F6RGN5,A0A0J6C3I8,0.997710943
F6RGN5,A0A0J6C4G9,0.992183268
F6RGN5,A0A0J6C4J5,0.999258459
F6RGN5,A0A0J6C529,0.998369873
F6RGN5,A0A0J6C5Q1,0.998251379
F6RGN5,A0A0J6C561,0.993557155
F6RGN5,A0A0J6C486,0.999267876
F6RGN5,A0A0J6C2P9,0.993090451
F6RGN5,A0A0J6C3V3,0.99892503
F6RGN5,A0A0J6C4W5,0.997132659
F6RGN5,A0A0J6C424,0.998168826
F6RGN5,A0A0J6C4C3,0.992089152
F6RGN5,A0A0J6C4L1,0.999796093
F6RGN5,A0A0J6C5P1,0.996614277
F6RGN5,A0A0J6C344,0.995610774
F6RGN5,A0A0J6C5U9,0.999979258
F6RGN5,A0A0J6C2K2,0.997294366
F6RGN5,A0A0J6C367,0.991247237
F6RGN5,A0A0J6C3F6,0.996612847
F6RGN5,A0A0J6C4Z2,0.992163658
F6RGN5,A0A0J6C5G1,0.992036402
F6RGN5,A0A0J6C5T9,0.996100664
F6RGN5,A0A0J6C5X3,0.999823868
F6RGN5,A0A0J6C5R5,0.99499917
F6RGN5,A0A0J6C4E7,0.999894142
F6RGN5,A0A0J6C550,0.992005765
F6RGN5,A0A0J6C4P2,0.999144673
F6RGN5,A0A0J6C408,0.995995998
F6RGN5,A0A0J6C5A7,0.990382016
F6RGN5,A0A0J6C575,0.998877227
F6RGN5,A0A0J6C4E4,0.991799712
F6RGN5,A0A0J6C3X6,0.993405938
F6RGN5,A0A0J6C377,0.993118882
F6RGN5,A0A0J6C3L2,0.991577148
F6RGN5,A0A0J6C335,0.990041733
F6RGN5,A0A0J6C540,0.999819815
F6RGN5,A0A0J6C338,0.995670915
F6RGN5,A0A0J6C518,0.997361243
F6RGN5,A0A0J6C302,0.990358293
F6RGN5,A0A0J6C4M0,0.991475821
F6RGN5,A0A0J6C406,0.999517441
F6RGN5,A0A0J6C643,0.996776044
F6RGN5,A0A0J6C5T3,0.991978168
F6RGN5,A0A0J6C4C9,0.990977883
F6RGN5,A0A0J6C491,0.998772085
F6RGN5,A0A0J6C4I4,0.99611938
F6RGN5,A0A0J6C5R9,0.993393958
F6RGN5,A0A0J6C5Z2,0.999347985
F6RGN5,A0A0J6C523,0.998215318
F6RGN5,A0A0J6C5V9,0.99277848
F6RGN5,A0A0J6C3J3,0.999868155
F6RGN5,A0A0J6C3F1,0.997578442
F6RGN5,A0A0J6C3L7,0.997914732
F6RGN5,A0A0J6C4T8,0.995326281
F6RGN5,A0A0J6C581,0.995802104
F6RGN5,A0A0J6C332,0.994689226
F6RGN5,A0A0J6C5W4,0.996878147
F6RGN5,A0A0J6C317,0.998675883
F6RGN5,A0A0J6C2N7,0.990708828
F6RGN5,A0A0J6C382,0.995394647
F6RGN5,A0A0J6C5B2,0.995349109
F6RGN5,A0A0J6C5S4,0.998709679
F6RGN5,A0A0J6C413,0.991261065
F6RGN5,A0A0J6C4B0,0.992710471
F6RGN5,A0A0J6C4I7,0.999616146
F6RGN5,A0A0J6C5F0,0.999955297
F6RGN5,A0A0J6C5G7,0.995009422
F6RGN5,A0A0J6C620,0.994176269
F6RGN5,A0A0J6C603,0.995690882
F6RGN5,A0A0J6C2X9,0.998606503
F6RGN5,A0A0J6C327,0.994617164
F6RGN5,A0A0J6C400,0.999845028
F6RGN5,A0A0J6C4D3,0.991483033
F6RGN5,A0A0J6C313,0.992470264
F6RGN5,A0A0J6C4C6,0.999260485
F6RGN5,A0A0J6C2I3,0.995968103
F6RGN5,A0A0J6C3H8,0.991949797
F6RGN5,A0A0J6C4I9,0.999928713
F6RGN5,A0A0J6C4K2,0.999589503
F6RGN5,A0A0J6C397,0.997838318
F6RGN5,A0A0J6C4H8,0.999703109
F6RGN5,A0A0J6C3D2,0.992650807
F6RGN5,A0A0J6C5P5,0.999995232
F6RGN5,A0A0J6C3P8,0.995523691
F6RGN5,A0A0J6C4L3,0.99553889
F6RGN5,A0A0J6C512,0.990358412
F6RGN5,A0A0J6C5U4,0.999929905
F6RGN5,A0A0J6C494,0.992358029
F6RGN5,A0A0J6C555,0.99255532
F6RGN5,A0A0J6C5W9,0.997768521
F6RGN5,A0A0J6C2M2,0.99192214
F6RGN5,A0A0J6C4A5,0.997135997
F6RGN5,A0A0J6C5Y8,0.993022501
F6RGN5,A0A0J6C607,0.997253358
F6RGN5,A0A0J6C4V9,0.993267894
F6RGN5,A0A0J6C3H2,0.998937786
F6RGN5,A0A0J6C5V4,0.99066925
F6RGN5,A0A0J6C3Z6,0.998037159
F6RGN5,A0A0J6C3D7,0.997193396
F6RGN5,A0A0J6C309,0.997146785
F6RGN5,A0A0J6C3R5,0.990564942
F6RGN5,A0A0J6C2I9,0.996008515
F6RGN5,A0A0J6C2W8,0.996159554
F6RGN5,A0A0J6C2Z0,0.999769628
F6RGN5,A0A0J6C4R4,0.993813753
F6RGN5,A0A0J6C2K7,0.99388653
F6RGN5,A0A0J6C388,0.995537758
F6RGN5,A0A0J6C3Q3,0.997053862
F6RGN5,A0A0J6C566,0.993902564
F6RGN5,A0A0J6C5Y5,0.998853683
F6RGN5,A0A0J6C449,0.991099656
F6RGN5,A0A0J6C4U9,0.99562645
F6RGN5,A0A0J6C5E2,0.993306577
F6RGN5,A0A0J6C2X6,0.991328537
F6RGN5,A0A0J6C3Z1,0.991390944
F6RGN5,A0A0J6C3B2,0.996213078
F6RGN5,A0A0J6C437,0.998142719
F6RGN5,A0A0J6C4B5,0.999548852
F6RGN5,A0A0J6C615,0.994590759
F6RGN5,A0A0J6C4M6,0.999705493
F6RGN5,A0A0J6C4K6,0.996687472
F6RGN5,A0A0J6C4G6,0.990426362
F6RGN5,A0A0J6C3A7,0.994278669
F6RGN5,A0A0J6C5N1,0.99114275
F6RGN5,A0A0J6C3N2,0.998910666
F6RGN5,A0A0J6C4N1,0.99277389
F6RGN5,A0A0J6C3E2,0.999968648
F6RGN5,A0A0J6C5D0,0.995927632
F6RGN5,A0A0J6C3G1,0.994885266
F6RGN5,A0A0J6C5Q9,0.999860287
F6RGN5,A0A0J6C4Q3,0.995197356
F6RGN5,A0A0J6C3J7,0.994606316
F6RGN5,A0A0J6C4U4,0.994958103
F6RGN5,A0A0J6C4Y8,0.99795711
F6RGN5,A0A0J6C632,0.993124664
F6RGN5,A0A0J6C4T3,0.990252376
F6RGN5,A0A0J6C429,0.992852151
F6RGN5,A0A0J6C321,0.993448079
F6RGN5,A0A0J6C2Y7,0.992290556
F6RGN5,A0A0J6C4J2,0.999530077
F6RGN5,A0A0J6C591,0.997714043
F6RGN5,A0A0J6C4B2,0.99055326
F6RGN5,A0A0J6C4D7,0.991780698
F6RGN5,A0A0J6C4P7,0.993126154
F6RGN5,A0A0J6C329,0.99824214
